# BEAST v10.5.0
# Generated Thu Apr 09 11:53:39 BRT 2026 [seed=1775746417747]
# CDV_GTRG4_skygrid_strict_4traits.xml
state	location_1.rates.Africa.Europe	location_1.rates.Africa.South America	location_1.rates.Europe.South America	location_1.rates.Europe.Africa	location_1.rates.South America.Africa	location_1.rates.South America.Europe	location_1.indicators.Africa.Europe	location_1.indicators.Africa.South America	location_1.indicators.Europe.South America	location_1.indicators.Europe.Africa	location_1.indicators.South America.Africa	location_1.indicators.South America.Europe	location_1.nonZeroRates
960000	0.21889917736202755	2.6188573967252418	1.060856770436042	0.7664280659286615	2.591904238239917	1.4155372847920789	1.0	1.0	1.0	0.0	1.0	0.0	4.0
970000	0.043355835488830034	0.776984721541628	3.2754359440717766	0.2686274237445787	2.1416596616435375	0.22115492896366212	1.0	1.0	1.0	0.0	1.0	1.0	5.0
980000	0.7836152019901982	0.8571556489282726	0.1363657142088906	0.9764882921239512	0.6684470201965096	3.185159198828991	1.0	0.0	1.0	1.0	1.0	1.0	5.0
990000	0.4958907906963662	0.03067727651713725	0.2947162772544025	1.619846642444232	0.628492638685581	1.313044982310312	0.0	0.0	1.0	0.0	1.0	0.0	2.0
1000000	0.6221996872203334	0.012423969928962136	0.7500938250691325	1.6509056048801818	2.3071553662809254	0.5340738947676278	1.0	1.0	1.0	0.0	1.0	1.0	5.0
1010000	2.4978169670290002	0.3805248049279413	0.24564910349245647	1.5451899339945152	1.0669733686860343	2.2864418372052455	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1020000	0.27536691488848547	1.660905254548647	0.4797208126794297	2.374544227739257	0.30957586885197774	1.2401916580490762	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1030000	1.823812844248956	0.12643060004457596	1.0676253140022804	1.4799692199731012	0.66751126260932	2.0201629704154045	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1040000	0.28629348928946047	0.5018303222482223	0.4350591193087146	1.5909614719672969	0.3298923608531035	1.1662512050285019	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1050000	0.5132121894624665	0.494834594693559	0.5853585661499534	1.7967631672765711	0.1439753597939398	2.7594754117670046	1.0	1.0	1.0	1.0	1.0	1.0	6.0
